recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gpt54_nano_dessert_983,gpt54_nano,dessert,Spritz Cookies,Whole-Wheat Vanilla Spritz Cookies with Almonds and Greek Yogurt,"[""150 g whole wheat pastry flour"", ""100 g plain Greek yogurt, 2%"", ""80 g unsalted butter"", ""50 g erythritol"", ""1 piece egg"", ""1 tsp vanilla extract"", ""1 g baking powder"", ""1 g fine salt"", ""30 g almond flour"", ""20 g sliced almonds""]","Preheat the oven to 175°C and line two baking trays with parchment paper. In a bowl, cream the butter with the erythritol until the mixture looks lighter and smoother. Beat in the egg and vanilla extract, then mix in the Greek yogurt. Fold in the whole-wheat pastry flour, almond flour, baking powder, and salt until you have a thick, pipeable dough. Fit a piping bag with a star nozzle and pipe small rosettes onto the trays, leaving space between them. Sprinkle the sliced almonds over the cookies. Bake for 10–12 minutes, until the edges are lightly golden and the centers look set but not browned. Cool on the tray for 5 minutes, then transfer to a rack to cool completely before serving.",24,1625,44,86,169,32,12,20,4.2,420,6.7,160,690,520,5.1,20,28,520,2,14,0,210,1.1,0.5,0.4,7.8,0.2,7,moderate,3
gpt54_nano_dessert_984,gpt54_nano,dessert,Spritz Cookies,Citrus-Spiced Greek Yogurt Spritz Cookies,"[""160 g all-purpose wheat flour"", ""60 g whole wheat pastry flour"", ""1 g baking powder"", ""3 g fine salt"", ""120 g unsalted butter"", ""90 g caster sugar"", ""1 piece egg, whole, raw"", ""150 g Greek yogurt, plain, non-fat"", ""5 ml vanilla extract"", ""6 g orange zest"", ""1 g ground cinnamon""]","Heat the oven to 175°C and line a baking tray with baking paper. In a bowl, whisk together the all-purpose flour, whole wheat pastry flour, baking powder, fine salt, and cinnamon. In a second bowl, beat the butter and caster sugar until creamy and pale, then beat in the egg and vanilla extract. Mix in the Greek yogurt and orange zest. Add the dry ingredients to the wet ingredients and mix just until a thick dough forms. Transfer the dough to a piping bag fitted with a star nozzle and pipe small rosettes onto the tray, leaving space between each cookie. Bake for 10–12 minutes, until the edges are lightly golden but the centers still look soft. Cool on the tray for 5 minutes, then move to a rack to cool completely before serving.",24,2430,56,103,298,41,118,28,12,690,6.5,165,980,640,5.7,18,32,600,2.5,6.3,4.5,220,1.1,0.55,0.6,18,0.32,7,moderate,3
gpt54_nano_dessert_985,gpt54_nano,dessert,Spritz Cookies,Lemon-Orange Almond Spritz Cookies with Greek Yogurt Glaze,"[""160 g whole-wheat pastry flour"", ""60 g rolled oats, finely ground"", ""120 g unsalted butter, softened"", ""100 g low-fat Greek yogurt, plain"", ""120 g granulated sugar"", ""1 large piece egg, raw"", ""7 g baking powder"", ""2 g fine salt"", ""2 g vanilla extract"", ""4 g lemon zest"", ""4 g orange zest"", ""30 g powdered sugar"", ""20 ml lemon juice""]","Heat the oven to 175°C and line a baking tray with parchment paper. In a bowl, cream the softened butter with the granulated sugar until light and fluffy, then beat in the egg, Greek yogurt, vanilla extract, lemon zest, and orange zest. Stir in the finely ground oats, whole-wheat pastry flour, baking powder, and salt until a soft dough forms. Fit a piping bag with a star nozzle, fill it with the dough, and pipe small rosettes about 4 cm wide onto the tray, leaving space between them. Bake for 10 to 12 minutes until the edges are lightly golden and the centers look set. Let the cookies cool on the tray for 5 minutes, then move them to a rack to cool completely. Mix powdered sugar with lemon juice to make a thin glaze, drizzle lightly over the cooled cookies, and let the glaze set for about 15 minutes before serving.",12,3540,76,169,431,66,207,42,6,860,10,270,1120,1020,8.5,25,70,690,2,12,12,300,2.0,0.6,0.9,16,0.7,7,moderate,3
gpt54_nano_dessert_986,gpt54_nano,dessert,Strawberry Pie,No-Bake Greek Yogurt Strawberry Pie with Oat Crust,"[""200 g strawberries, fresh"", ""300 g strawberries, frozen, unsweetened"", ""250 g Greek yogurt, low-fat (2%)"", ""120 g cottage cheese, low-fat"", ""80 g rolled oats"", ""40 g almonds, ground"", ""30 g honey"", ""60 g unsalted butter, melted"", ""5 g gelatin powder"", ""60 ml water, cold"", ""1 tbsp lemon juice"", ""1 tsp vanilla extract"", ""1 g salt""]","If using frozen strawberries, thaw them for about 15 minutes so you can mash them more easily. Place the gelatin powder in a bowl with the cold water and let it bloom for 5 minutes. In a saucepan, warm half of the strawberries with the honey until they release juice and start to simmer gently, then cook for 3–4 minutes. Stir in the bloomed gelatin and keep whisking until fully dissolved and the mixture looks smooth. Remove from the heat, add the remaining strawberries, lemon juice and vanilla, and let the fruit mixture cool to lukewarm. Meanwhile, mix the oats, ground almonds and salt, then stir in the melted butter until the crumbs are evenly moistened. Press the crust mixture firmly into the bottom of a 20–22 cm pie dish and chill for 15 minutes to set. Blend the Greek yogurt and cottage cheese until creamy, then fold in the cooled strawberry mixture. Pour the filling into the crust and refrigerate for at least 4 hours, until set and sliceable. Serve chilled, with extra strawberries on top if desired.",8,1460,45,74,160,21,88,20,3,770,6,260,1030,1120,6,12,32,180,1.6,6.5,170,120,3.2,0.6,1.1,7.5,0.5,9,moderate,4
gpt54_nano_dessert_987,gpt54_nano,dessert,Strawberry Pie,Light Wholewheat Strawberry Pie with Chia Crust,"[""180 g strawberries, fresh"", ""120 g strawberries, frozen, unsweetened"", ""35 g wholewheat flour"", ""25 g rolled oats"", ""30 g unsweetened chia seeds"", ""80 g Greek yogurt, 2% milkfat"", ""120 ml skimmed milk"", ""60 g honey"", ""10 g cornstarch"", ""20 ml lemon juice"", ""1 g ground cinnamon"", ""1 g salt""]","Grease a 22 cm pie dish lightly. In a bowl, mix the wholewheat flour, rolled oats, chia seeds, cinnamon, and salt. Stir in the Greek yogurt and 60 ml of the skimmed milk until a thick, crumbly dough forms; press it firmly into the bottom of the dish and slightly up the sides. Chill the crust for 15 minutes while you prepare the filling. In a saucepan, combine the fresh and frozen strawberries with the lemon juice and honey. Bring to a gentle simmer over medium heat and cook for 6–8 minutes, until the strawberries break down and release juice. Whisk the cornstarch with the remaining 60 ml skimmed milk, then pour it into the simmering fruit while stirring. Cook for 1–2 minutes until the mixture thickens to a glossy jam-like consistency. Let the filling cool for 10 minutes, then spoon it into the crust. Chill the pie for at least 3 hours, until set, before slicing. Serve cold, and check that the filling holds its shape when you cut a slice.",8,1350,48,31,230,8,125,62,2.7,540,7.8,220,860,980,6.2,60,18,170,2.0,4.8,210,310,1.0,0.8,0.7,7.5,0.5,8,moderate,4
gpt54_nano_dessert_988,gpt54_nano,dessert,Strawberry Pie,Light Strawberry Chia Pie with Greek Yogurt Crust,"[""200 g strawberries, fresh, hulled"", ""120 g plain low-fat Greek yogurt"", ""25 g wholemeal oat flour"", ""15 g chia seeds"", ""20 g honey"", ""40 g unsalted butter"", ""1 tbsp lemon juice"", ""10 g cornstarch"", ""2 g vanilla extract""]","Crush the strawberries lightly and set aside half for topping. In a bowl, mix the yogurt, honey, cornstarch, lemon juice, and vanilla until smooth. Melt the butter gently in a small saucepan, then stir in the oat flour and chia seeds to form a thick crumb. Press the crumb into the bottom of a greased pie dish and chill for 10 minutes to firm. Pour the yogurt-strawberry mixture over the crust and scatter the reserved strawberries on top. Bake at 170°C for 25–30 minutes, until the center is set but still slightly wobbly. Let the pie cool to room temperature, then refrigerate for at least 2 hours before slicing.",6,1310,44,53,179,22,56,35,0.6,520,7.5,260,690,980,5.8,18,40,210,1.6,5.2,115,150,1.4,0.5,0.7,6.5,0.7,7,moderate,4
gpt54_nano_dessert_989,gpt54_nano,dessert,Strawberry Pie,Light Strawberry Pie with Oat Crust and Greek Yogurt Filling,"[""250 g strawberries, fresh"", ""250 g strawberries, frozen"", ""120 g plain Greek yogurt, nonfat"", ""200 g cottage cheese, low-fat"", ""60 g rolled oats"", ""40 g wholemeal flour"", ""25 g coconut oil, melted"", ""35 g honey"", ""25 g chia seeds"", ""20 g lemon juice"", ""15 g lemon zest"", ""8 g vanilla extract"", ""6 g cornstarch"", ""2 g fine salt""]","Preheat your oven to 180°C. Line a 20 cm pie dish with baking paper. In a bowl, mix the rolled oats, wholemeal flour, coconut oil, 1 g of salt, and 20 g of the honey until the mixture clumps like wet sand. Press it firmly into the pie dish and bake for 12 minutes, until lightly golden. Let the crust cool while you prepare the filling. In a saucepan, combine the frozen strawberries, lemon juice, remaining honey, chia seeds, and cornstarch. Cook over medium heat for 6–8 minutes, stirring until thickened and glossy; it should coat the back of a spoon. Remove from heat and let cool for 10 minutes. In another bowl, blend the low-fat cottage cheese, nonfat Greek yogurt, vanilla extract, lemon zest, and a pinch of salt until smooth. Fold in the cooled strawberry mixture, then spoon it into the crust. Top with fresh strawberries sliced or left whole as you like. Chill the pie for at least 3 hours until set, then slice and serve cold.",8,1370,76,47,176,15,78,34,2.2,840,4.8,260,980,1220,4.1,35,33,180,1.8,3.6,120,120,3.8,0.8,1.0,7.4,0.9,7.5,moderate,5.2
gpt54_nano_dessert_990,gpt54_nano,dessert,Strawberry Pie,Light Strawberry Pie with Greek Yogurt Cream and Oat Crust,"[""180 g strawberries, fresh, sliced"", ""320 g strawberries, frozen, unsweetened"", ""60 g maple syrup"", ""20 g cornstarch"", ""250 g Greek yogurt, low-fat"", ""250 ml oat milk, unsweetened"", ""1 piece lemon, zest and juice"", ""120 g rolled oats"", ""60 g whole wheat flour"", ""40 g unsalted butter"", ""1 piece egg, raw"", ""1 g vanilla extract"", ""2 g salt"", ""10 g ground almonds""]","Heat the oven to 180°C. In a bowl, mix the oats, whole wheat flour, ground almonds, and salt, then rub in the butter until the mixture looks like coarse crumbs. Beat the egg with the vanilla, stir it into the crumb mixture, and press the dough into a greased 20–22 cm pie dish. Bake the crust for 12–15 minutes until lightly golden, then let it cool.

Meanwhile, thaw the frozen strawberries and place them in a saucepan with the maple syrup and lemon juice. Bring to a gentle simmer over medium heat. In a small cup, mix the cornstarch with 60 ml of the oat milk until smooth, then pour it into the simmering berries while whisking. Cook for 2–3 minutes until the filling thickens and turns glossy, then fold in the fresh sliced strawberries and lemon zest. Let the berry filling cool to room temperature.

For the cream, whisk the Greek yogurt with the remaining oat milk until smooth and creamy. Spread the yogurt cream over the cooled crust, then spoon the strawberry filling on top. Chill the pie for at least 4 hours, until set. Slice and serve cold for the cleanest, best-tasting texture.",6,1550,45,54,224,22,117,28,3.1,740,4.7,170,980,980,4.8,45,70,240,2,6.5,160,190,1.1,0.9,0.7,6.2,0.35,8,healthy,5
gpt54_nano_dessert_991,gpt54_nano,dessert,Strawberry Shortcakes,Light Vanilla Strawberry Shortcakes with Greek Yogurt Cream,"[""180 g strawberries, fresh"", ""20 g sugar, granulated"", ""450 g Greek yogurt, plain, nonfat"", ""2 tbsp lemon juice, fresh"", ""300 g flour, whole wheat"", ""40 g sugar, granulated"", ""10 g baking powder"", ""2 g salt, fine"", ""120 ml milk, low-fat (1–2%)"", ""80 g butter, unsalted"", ""2 piece egg, whole, raw"", ""5 ml vanilla extract"", ""30 g rolled oats""]","Preheat your oven to 200°C and line a baking tray with parchment. Hull the strawberries and slice them, then toss with 20 g sugar and 2 tbsp lemon juice; let them sit while you make the shortcakes so they release juices. In a bowl, mix the whole wheat flour, 40 g sugar, baking powder, salt, and rolled oats. In another bowl, whisk the eggs with the milk and vanilla extract, then melt the butter and stir it in. Add the wet ingredients to the dry ingredients and mix just until a thick dough forms; avoid overmixing so the shortcakes stay tender. Spoon the dough into 8 small rounds on the tray and bake for 12–15 minutes, until golden and firm to the touch. Cool the shortcakes for 5 minutes, then split them and assemble with a generous layer of Greek yogurt cream and macerated strawberries. Serve soon for the best contrast between fluffy cake and juicy berries.",8,2040,108,68,258,33,125,44,5.1,930,9.6,235,1100,1150,6.7,60,70,620,2.2,7.5,140,420,2.0,0.9,0.9,16,0.7,8.5,healthy,5.1
gpt54_nano_dessert_992,gpt54_nano,dessert,Strawberry Shortcakes,Whole-Grain Strawberry Shortcakes with Greek Yogurt Cream,"[""250 g strawberries, fresh"", ""30 g honey"", ""300 g Greek yogurt, nonfat"", ""30 g powdered sugar"", ""1 g vanilla extract"", ""200 g whole-wheat flour"", ""15 g baking powder"", ""5 g fine salt"", ""80 g unsalted butter, cold"", ""60 g rolled oats"", ""120 ml milk, low-fat (1-2%)"", ""1 piece egg, raw"", ""10 g lemon juice, fresh""]","Preheat the oven to 200°C and line a baking tray with parchment. Slice the strawberries and toss them with the honey and lemon juice in a bowl. Let them sit for 10 minutes so they release juices. In a large bowl, combine the whole-wheat flour, rolled oats, baking powder, and salt. Cut the cold butter into small pieces and rub it into the dry ingredients until the mixture looks like coarse crumbs. In a separate bowl, whisk the egg with the low-fat milk and vanilla extract, then pour into the dry mixture and stir just until a thick dough forms. Scoop the dough into 8 small rounds onto the tray, spacing them apart, and bake for 12–15 minutes until golden and springy to the touch. Meanwhile, mix the nonfat Greek yogurt with the powdered sugar until smooth. Let the shortcakes cool for 10 minutes, then split them, spoon on the strawberry mixture (including some of the juice), and finish with the yogurt cream.",8,1050,48,34,150,13,62,24,4.1,760,6.7,175,820,970,4.8,35,28,220,2.2,5.2,110,260,1.1,0.8,0.4,9.2,0.5,7,healthy,4
gpt54_nano_dessert_993,gpt54_nano,dessert,Strawberry Shortcakes,Light Strawberry Shortcakes with Greek Yogurt Shortcake Biscuits,"[""300 g strawberries, fresh"", ""30 g sugar, granulated"", ""500 g plain low-fat Greek yogurt"", ""1 tsp vanilla extract"", ""320 g whole wheat flour"", ""40 g oat flour"", ""12 g baking powder"", ""6 g fine salt"", ""80 g light butter, unsalted"", ""140 ml milk, semi-skimmed"", ""1 piece egg"", ""25 g powdered erythritol""]","Hull and slice the strawberries. Simmer them with the granulated sugar in a small saucepan over medium heat for 6–8 minutes until the juices thicken slightly and the berries are glossy. Let the mixture cool to room temperature. For the shortcake, preheat the oven to 220°C and line a baking tray. In a bowl, whisk together whole wheat flour, oat flour, baking powder, and fine salt. Rub the light butter into the dry ingredients until the mixture looks like coarse crumbs. Whisk the egg with the milk and vanilla, then stir into the flour mixture until a soft dough forms. Turn the dough out onto a lightly floured surface, pat it to about 2 cm thick, and cut into 8 small rounds. Bake for 12–15 minutes until risen and lightly golden on top. Cool the biscuits briefly. Whisk the Greek yogurt with the powdered erythritol. Split the warm biscuits, spoon over yogurt, and finish with the strawberry topping. Serve promptly for the best texture.",8,1530,62,33,250,14,74,26,4.0,1040,8.8,250,980,950,6.7,90,34,520,1.2,4.6,135,260,2.2,0.9,0.6,12.5,0.7,7.2,moderate,4.3
